trip_id,trip_type,direction,service_date,cluster_id,requested_wave_dt,requested_wave_label,earliest_start_dt,latest_start_dt,planned_start_dt,planned_end_dt,trip_duration_min,route_distance_km,stop_count,peak_load,assigned_passengers,occupancy_pct,store_sequence,store_passenger_plan,stop_data_json
NEW_0001,IN,IN,2026-04-06,0,2026-04-07 00:00:00,2026-04-07 00:00,2026-04-06 20:06:46.758775,2026-04-06 21:06:46.758775,2026-04-06 20:45:00,2026-04-07 00:08:13.241225,203.22,119.206,3,7,7,31.82,Hardees - Al Sbahiya -> Hardees - Al Qureen 2 -> Hardees - Sabah Al Ahmed,Hardees - Al Sbahiya (2) | Hardees - Al Qureen 2 (3) | Hardees - Sabah Al Ahmed (2),"[{""store_id"": 11147740, ""store_name"": ""Hardees - Al Sbahiya"", ""latitude"": 29.109567, ""longitude"": 48.108588, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11147870, ""store_name"": ""Hardees - Al Qureen 2"", ""latitude"": 29.204344, ""longitude"": 48.077731, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11148410, ""store_name"": ""Hardees - Sabah Al Ahmed"", ""latitude"": 28.792, ""longitude"": 48.053, ""cluster_id"": 1, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 2}]"
NEW_0049,OUT,OUT,2026-04-07,0,2026-04-07 00:00:00,2026-04-07 00:00,2026-04-07 00:00:00.000000,2026-04-07 01:40:00.000000,2026-04-07 00:00:00,2026-04-07 04:01:30.203216,241.5,133.952,6,13,13,59.09,KFC - Fahd Al Ahmad -> KFC - Mangaf 2 -> TGIF - Al Kout Mall -> KFC - Al Kout Mall -> KFC - Om El Himan -> Krispy Kreme - Khiran Square M,KFC - Fahd Al Ahmad (2) | KFC - Mangaf 2 (1) | TGIF - Al Kout Mall (3) | KFC - Al Kout Mall (3) | KFC - Om El Himan (3) | Krispy Kreme - Khiran Square M (1),"[{""store_id"": 11127930, ""store_name"": ""KFC - Fahd Al Ahmad"", ""latitude"": 29.134423, ""longitude"": 48.107656, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11128400, ""store_name"": ""KFC - Mangaf 2"", ""latitude"": 29.10458661, ""longitude"": 48.12479592, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11188220, ""store_name"": ""TGIF - Al Kout Mall"", ""latitude"": 29.0791, ""longitude"": 48.1396, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11128220, ""store_name"": ""KFC - Al Kout Mall"", ""latitude"": 29.078084, ""longitude"": 48.139116, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11127470, ""store_name"": ""KFC - Om El Himan"", ""latitude"": 28.962943, ""longitude"": 48.161436, ""cluster_id"": 5, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11198760, ""store_name"": ""Krispy Kreme - Khiran Square M"", ""latitude"": 28.67847697, ""longitude"": 48.33250624, ""cluster_id"": 4, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 1}]"
NEW_0048,OUT,OUT,2026-04-07,0,2026-04-07 00:00:00,2026-04-07 00:00,2026-04-07 00:00:00.000000,2026-04-07 00:40:00.000000,2026-04-07 00:15:00,2026-04-07 03:02:37.980580,167.63,87.168,6,14,14,63.64,KFC - Abo Helifa -> BR - Al Mangaf -> KFC - Al Bairak Mall -> BR - Al Bairak Mall -> Hardees - Al Qureen -> KFC - Om El Himan,KFC - Abo Helifa (1) | BR - Al Mangaf (1) | KFC - Al Bairak Mall (4) | BR - Al Bairak Mall (2) | Hardees - Al Qureen (1) | KFC - Om El Himan (5),"[{""store_id"": 11127760, ""store_name"": ""KFC - Abo Helifa"", ""latitude"": 29.1339, ""longitude"": 48.1324, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11228450, ""store_name"": ""BR - Al Mangaf"", ""latitude"": 29.10443, ""longitude"": 48.12539262, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127230, ""store_name"": ""KFC - Al Bairak Mall"", ""latitude"": 29.1734, ""longitude"": 48.099, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 4}, {""store_id"": 11227230, ""store_name"": ""BR - Al Bairak Mall"", ""latitude"": 29.1735, ""longitude"": 48.09851, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11147850, ""store_name"": ""Hardees - Al Qureen"", ""latitude"": 29.236563, ""longitude"": 48.064671, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127470, ""store_name"": ""KFC - Om El Himan"", ""latitude"": 28.962943, ""longitude"": 48.161436, ""cluster_id"": 5, ""wave_dt"": ""2026-04-07 00:00:00"", ""allocated_passengers"": 5}]"
NEW_0050,OUT,OUT,2026-04-07,3,2026-04-07 01:00:00,2026-04-07 01:00,2026-04-07 01:00:00.000000,2026-04-07 01:40:00.000000,2026-04-07 01:00:00,2026-04-07 02:31:30.521325,91.51,38.956,6,14,14,63.64,KFC - Augiela 2 -> Hardees - Al Qureen 2 -> KFC - Qureen -> TGIF - The Lake Mall -> KFC - Village -> Hardees - Sabah Al Salem,KFC - Augiela 2 (1) | Hardees - Al Qureen 2 (1) | KFC - Qureen (1) | TGIF - The Lake Mall (4) | KFC - Village (1) | Hardees - Sabah Al Salem (6),"[{""store_id"": 11128270, ""store_name"": ""KFC - Augiela 2"", ""latitude"": 29.172702, ""longitude"": 48.095099, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11147870, ""store_name"": ""Hardees - Al Qureen 2"", ""latitude"": 29.204344, ""longitude"": 48.077731, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127850, ""store_name"": ""KFC - Qureen"", ""latitude"": 29.2155, ""longitude"": 48.0742, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11187030, ""store_name"": ""TGIF - The Lake Mall"", ""latitude"": 29.216, ""longitude"": 48.1032, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 4}, {""store_id"": 11128200, ""store_name"": ""KFC - Village"", ""latitude"": 29.212059, ""longitude"": 48.10428, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11147830, ""store_name"": ""Hardees - Sabah Al Salem"", ""latitude"": 29.256562, ""longitude"": 48.052294, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 6}]"
NEW_0051,OUT,OUT,2026-04-07,0,2026-04-07 01:00:00,2026-04-07 01:00,2026-04-07 01:00:00.000000,2026-04-07 02:40:00.000000,2026-04-07 01:00:00,2026-04-07 04:46:23.112850,226.39,137.044,2,6,6,27.27,TGIF - Abu Halifa -> KFC - Khiran Outlet,TGIF - Abu Halifa (2) | KFC - Khiran Outlet (4),"[{""store_id"": 11187760, ""store_name"": ""TGIF - Abu Halifa"", ""latitude"": 29.154, ""longitude"": 48.1249, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 01:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11128420, ""store_name"": ""KFC - Khiran Outlet"", ""latitude"": 28.67162738, ""longitude"": 48.34640886, ""cluster_id"": 4, ""wave_dt"": ""2026-04-07 02:00:00"", ""allocated_passengers"": 4}]"
NEW_0052,OUT,OUT,2026-04-07,5,2026-04-07 03:00:00,2026-04-07 03:00,2026-04-07 03:00:00.000000,2026-04-07 03:40:00.000000,2026-04-07 03:00:00,2026-04-07 06:09:43.902171,189.73,101.163,6,19,19,86.36,Hardees - Om El Himan -> KFC - Om El Himan -> KFC - Sabah Al Ahmad 2 -> Hardees - Sabah Al Ahmed -> BR - Sabah Al Ahmed Coop -> Krispy Kreme - Sabah Al Ahmed,Hardees - Om El Himan (2) | KFC - Om El Himan (4) | KFC - Sabah Al Ahmad 2 (7) | Hardees - Sabah Al Ahmed (3) | BR - Sabah Al Ahmed Coop (2) | Krispy Kreme - Sabah Al Ahmed (1),"[{""store_id"": 11147470, ""store_name"": ""Hardees - Om El Himan"", ""latitude"": 28.963033, ""longitude"": 48.16152, ""cluster_id"": 5, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11127470, ""store_name"": ""KFC - Om El Himan"", ""latitude"": 28.962943, ""longitude"": 48.161436, ""cluster_id"": 5, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 4}, {""store_id"": 11128370, ""store_name"": ""KFC - Sabah Al Ahmad 2"", ""latitude"": 28.79203867, ""longitude"": 48.05321903, ""cluster_id"": 1, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 7}, {""store_id"": 11148410, ""store_name"": ""Hardees - Sabah Al Ahmed"", ""latitude"": 28.792, ""longitude"": 48.053, ""cluster_id"": 1, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11228110, ""store_name"": ""BR - Sabah Al Ahmed Coop"", ""latitude"": 28.78064934, ""longitude"": 48.04057647, ""cluster_id"": 1, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11198000, ""store_name"": ""Krispy Kreme - Sabah Al Ahmed"", ""latitude"": 28.78067, ""longitude"": 48.04054, ""cluster_id"": 1, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}]"
NEW_0054,OUT,OUT,2026-04-07,0,2026-04-07 03:00:00,2026-04-07 03:00,2026-04-07 03:00:00.000000,2026-04-07 03:40:00.000000,2026-04-07 03:00:00,2026-04-07 03:44:02.600933,44.04,8.894,6,17,17,77.27,Wimpy - Abu Halifa -> Hardees - Al Fintas -> KFC - Al Mahboola -> Hardees - Fahd El Ahmed -> KFC - Fahd Al Ahmad -> KFC - Alreqa,Wimpy - Abu Halifa (4) | Hardees - Al Fintas (1) | KFC - Al Mahboola (3) | Hardees - Fahd El Ahmed (1) | KFC - Fahd Al Ahmad (2) | KFC - Alreqa (6),"[{""store_id"": 11118300, ""store_name"": ""Wimpy - Abu Halifa"", ""latitude"": 29.15414054, ""longitude"": 48.12480344, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 4}, {""store_id"": 11147780, ""store_name"": ""Hardees - Al Fintas"", ""latitude"": 29.143241, ""longitude"": 48.129412, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127780, ""store_name"": ""KFC - Al Mahboola"", ""latitude"": 29.137847, ""longitude"": 48.124191, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11147930, ""store_name"": ""Hardees - Fahd El Ahmed"", ""latitude"": 29.134419, ""longitude"": 48.107682, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127930, ""store_name"": ""KFC - Fahd Al Ahmad"", ""latitude"": 29.134423, ""longitude"": 48.107656, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11127730, ""store_name"": ""KFC - Alreqa"", ""latitude"": 29.1431, ""longitude"": 48.1019, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 6}]"
NEW_0057,OUT,OUT,2026-04-07,0,2026-04-07 03:00:00,2026-04-07 03:00,2026-04-07 03:00:00.000000,2026-04-07 03:40:00.000000,2026-04-07 03:00:00,2026-04-07 04:03:35.141616,63.59,21.271,6,13,13,59.09,Hardees - Al Sbahiya -> KFC - Mangaf 2 -> Krispy Kreme - Fintas Co -> KFC - Al Mangaf -> KFC - Fahaheel -> Krispy Kreme - Fahaheel,Hardees - Al Sbahiya (1) | KFC - Mangaf 2 (5) | Krispy Kreme - Fintas Co (1) | KFC - Al Mangaf (2) | KFC - Fahaheel (3) | Krispy Kreme - Fahaheel (1),"[{""store_id"": 11147740, ""store_name"": ""Hardees - Al Sbahiya"", ""latitude"": 29.109567, ""longitude"": 48.108588, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11128400, ""store_name"": ""KFC - Mangaf 2"", ""latitude"": 29.10458661, ""longitude"": 48.12479592, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 5}, {""store_id"": 11197110, ""store_name"": ""Krispy Kreme - Fintas Co"", ""latitude"": 29.108554, ""longitude"": 48.133594, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127960, ""store_name"": ""KFC - Al Mangaf"", ""latitude"": 29.099227, ""longitude"": 48.134147, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11127750, ""store_name"": ""KFC - Fahaheel"", ""latitude"": 29.0782, ""longitude"": 48.1354, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 3}, {""store_id"": 11198750, ""store_name"": ""Krispy Kreme - Fahaheel"", ""latitude"": 29.07812165, ""longitude"": 48.13541496, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}]"
NEW_0059,OUT,OUT,2026-04-07,0,2026-04-07 03:00:00,2026-04-07 03:00,2026-04-07 03:00:00.000000,2026-04-07 04:40:00.000000,2026-04-07 03:00:00,2026-04-07 07:57:31.999563,297.53,169.438,6,13,13,59.09,KFC - Alreqa -> KFC - Fahd Al Ahmad -> BR - Kout Mall -> KFC - Om El Himan -> Hardees - Al Qureen 2 -> Tikka - Fahaheel DK,KFC - Alreqa (2) | KFC - Fahd Al Ahmad (2) | BR - Kout Mall (1) | KFC - Om El Himan (5) | Hardees - Al Qureen 2 (1) | Tikka - Fahaheel DK (2),"[{""store_id"": 11127730, ""store_name"": ""KFC - Alreqa"", ""latitude"": 29.1431, ""longitude"": 48.1019, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 04:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11127930, ""store_name"": ""KFC - Fahd Al Ahmad"", ""latitude"": 29.134423, ""longitude"": 48.107656, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 04:00:00"", ""allocated_passengers"": 2}, {""store_id"": 11228180, ""store_name"": ""BR - Kout Mall"", ""latitude"": 29.07780655, ""longitude"": 48.13879906, ""cluster_id"": 0, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127470, ""store_name"": ""KFC - Om El Himan"", ""latitude"": 28.962943, ""longitude"": 48.161436, ""cluster_id"": 5, ""wave_dt"": ""2026-04-07 04:00:00"", ""allocated_passengers"": 5}, {""store_id"": 11147870, ""store_name"": ""Hardees - Al Qureen 2"", ""latitude"": 29.204344, ""longitude"": 48.077731, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 04:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11137130, ""store_name"": ""Tikka - Fahaheel DK"", ""latitude"": 29.352062, ""longitude"": 47.66496348, ""cluster_id"": 2, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 2}]"
NEW_0053,OUT,OUT,2026-04-07,3,2026-04-07 03:00:00,2026-04-07 03:00,2026-04-07 03:00:00.000000,2026-04-07 03:40:00.000000,2026-04-07 03:15:00,2026-04-07 04:23:14.236835,68.24,24.217,6,15,15,68.18,KFC - Augiela 2 -> Hardees - Augiela 2 -> KFC Mubarek El-Kaber(Qurain 2) -> KFC - Al Zahr -> Hardees - Al Zahr -> Krispy Kreme - Aswaq Al Qurain,KFC - Augiela 2 (1) | Hardees - Augiela 2 (1) | KFC Mubarek El-Kaber(Qurain 2) (5) | KFC - Al Zahr (6) | Hardees - Al Zahr (1) | Krispy Kreme - Aswaq Al Qurain (1),"[{""store_id"": 11128270, ""store_name"": ""KFC - Augiela 2"", ""latitude"": 29.172702, ""longitude"": 48.095099, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11148270, ""store_name"": ""Hardees - Augiela 2"", ""latitude"": 29.172656, ""longitude"": 48.094883, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11127870, ""store_name"": ""KFC Mubarek El-Kaber(Qurain 2)"", ""latitude"": 29.1886, ""longitude"": 48.0798, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 5}, {""store_id"": 11127770, ""store_name"": ""KFC - Al Zahr"", ""latitude"": 29.168629, ""longitude"": 48.063945, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 6}, {""store_id"": 11147770, ""store_name"": ""Hardees - Al Zahr"", ""latitude"": 29.168466, ""longitude"": 48.063947, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}, {""store_id"": 11198740, ""store_name"": ""Krispy Kreme - Aswaq Al Qurain"", ""latitude"": 29.19731427, ""longitude"": 48.05369702, ""cluster_id"": 3, ""wave_dt"": ""2026-04-07 03:00:00"", ""allocated_passengers"": 1}]"
